date,AAPL,AMZN,GOOG,META,MSFT,NVDA,UNH
2022-01-10,169.4197462796,161.486,138.2323918648,327.0885244425,306.3080526171,27.356059628,446.9723637409
2022-01-11,172.2632509358,165.362,139.6723333953,333.3696769526,307.0000649547,27.7723909004,450.8172872999
2022-01-12,172.7060111764,165.207,141.2988139395,332.2629977008,310.2067136743,27.9540990337,455.3542970996
2022-01-13,169.4197462796,161.214,138.7880187664,325.50328119,297.077972564,26.5323826501,449.308154803
2022-01-14,170.2855885279,162.138,139.441902849,330.9070663653,302.3411649913,26.8987941057,450.5193057241
2022-01-18,167.0681974463,158.9175,135.954521075,317.19820176,294.9824422457,25.8614603118,443.1178278729
2022-01-19,163.555632871,156.299,135.3175950845,318.6338937623,295.6452146254,25.0268009743,444.5885111343
2022-01-20,161.8633048403,151.6675,133.1773841016,315.6129585074,293.9590437182,24.1112715334,445.0499019613
2022-01-21,159.7970903843,142.643,129.7713014164,302.2630169026,288.5301581959,23.3365159761,443.2908494331
2022-01-24,159.0198001842,144.544,130.0506111694,307.7864430782,288.8615443858,23.3345191834,444.3482034118
2022-01-25,157.209402756,139.986,126.4230757514,299.2520517311,281.181182103,22.2881998225,439.1287196804
2022-01-26,157.1208507079,138.8725,128.9214017392,293.7485657223,289.1929305756,22.7354813813,440.6570767951
2022-01-27,156.6584122344,139.6375,128.8026950941,293.7585358056,292.243632853,21.9088092145,443.7041787157
2022-01-28,167.5896706185,143.978,132.9609190429,300.8073847336,300.4503143785,22.8033723322,447.991268484
2022-01-31,171.9680774421,149.5735,135.3639804542,312.3228310021,303.1014038975,24.4467327026,454.2488815764
2022-02-01,171.8008124623,151.1935,137.5386063888,318.0456588447,300.9376470107,24.5984889458,450.250161075
2022-02-02,173.0110237866,150.6125,147.6715652163,322.0336921844,305.518573753,25.2015203332,461.1793562916
2022-02-03,170.1183235481,138.8455,142.298842609,237.0487017144,293.6179108757,23.9095954734,469.8208219906
2022-02-04,169.8329891708,157.6395,142.6634415903,236.38070613,298.1890909653,24.2800005144,464.4379290079
2022-02-07,169.1138170489,157.9355,138.5954945437,224.2371446105,293.3255112964,24.6883446161,464.9473813795
2022-02-08,172.2367973591,161.4135,138.8698166227,219.5212951863,296.8440529005,25.0677352241,474.2809333191
2022-02-09,173.66528993,161.1895,141.1042946472,231.3059337052,303.3255769083,26.6621741739,478.7891061921
2022-02-10,169.5669940024,159.0035,138.2608216075,227.3876909489,294.7192826243,25.7825870012,467.8502986666
2022-02-11,166.1386118323,153.2935,133.7993470696,218.8931799352,287.5652395842,23.9105938697,459.5933253235
2022-02-14,166.375051982,155.167,134.9664628235,217.0487145156,287.5262529737,24.2280839048,456.0079341047
2022-02-15,170.2270560869,156.5105,136.0891882773,220.3388420209,292.8576719695,26.4525109432,459.6894484125
2022-02-16,169.9906159373,158.1005,137.1485702694,215.8921848471,292.516539127,26.4684852846,461.4388886318
2022-02-17,166.375051982,154.6525,131.9823373724,207.0886012496,283.9510297843,24.4676990257,452.1053366922
2022-02-18,164.8184876633,152.6015,130.1458757459,205.5432383304,281.2163175654,23.6040861943,449.6734225411
2022-02-22,161.8826891383,150.1975,129.0835011494,201.4754443239,281.011214149,23.3524903175,444.5788988254
2022-02-23,157.6957281546,144.827,127.2704815915,197.8563040681,273.7349262809,22.3510987917,441.8009415539
2022-02-24,160.3261248197,151.358,132.3464375862,206.9789303328,287.7210259146,23.709916206,438.2155503351
2022-02-25,162.4048278021,153.7885,134.1878868868,209.8503143374,290.3776034986,24.1182603078,457.3055958059
2022-02-28,162.6708229705,153.563,134.558471077,210.3986689216,291.8230942429,24.3458946726,457.4209435126
2022-03-01,160.7793017732,151.142,133.8372533932,202.8812260762,288.0726317713,23.4393507988,457.7862112507
2022-03-02,164.0894638685,152.0525,134.4193149679,207.4874045836,293.1904503523,24.1851528624,466.5622492743
2022-03-03,163.7643586627,147.8985,133.9769082697,202.362781742,289.0200142185,23.6798808827,467.7253386509
2022-03-04,160.7497467545,145.641,131.7962971261,199.4614874873,283.1013156305,22.9030002498,479.3177831815
2022-03-07,156.9371493411,137.453,126.1527438118,186.9091525505,272.4066374888,21.3212792699,467.9944833
2022-03-08,155.1047381812,136.0145,126.9647371654,189.720716055,269.4179877068,21.4830461883,455.1043770683
2022-03-09,160.5330099506,139.279,133.5359978738,197.9061544848,281.7730268385,22.9808880254,466.7448831434
2022-03-10,156.1687188547,146.8175,132.3549166323,194.6259970629,278.9308794967,22.6254002294,472.3873084663
2022-03-11,152.4349348245,145.5245,130.1538560246,187.0487337174,273.5395896938,22.068203066,465.5433445311
2022-03-14,148.3858972615,141.853,126.428562193,186.0716655491,269.9942306386,21.299310923,470.4121371459
2022-03-15,152.789595049,147.3665,129.3408651362,191.4555105578,280.4545048758,22.9399470151,480.0436694669
2022-03-16,157.2228478553,153.104,133.3609305107,203.0208072431,287.5256893275,24.4607557604,480.3811105393
2022-03-17,158.2375701643,157.239,134.2686872082,207.2182123331,288.3363361638,24.730367291,488.8267785205
2022-03-18,161.5477322596,161.2505,136.4642613743,215.8423344303,293.4248542568,26.4149400771,487.959072906
2022-03-21,162.926966466,161.4915,136.1420576235,210.8572927557,292.184466929,26.6955357813,489.4438136241
2022-03-22,166.3159419445,164.889,139.9316924517,216.0018557639,296.970213312,26.4858379241,487.1877790264
2022-03-23,167.685324478,163.408,138.1620656591,212.8213991755,292.5067722976,25.5971184341,485.172773766
2022-03-24,171.4880702185,163.6495,140.9636422359,218.9131201019,297.0092806294,28.1094984754,495.035694251
2022-03-25,172.1284289572,164.7735,141.1726257832,221.1563888555,296.5990737966,27.6521574345,494.6211237907
2022-03-28,172.9953761726,168.9905,141.6000694589,222.9210936084,303.4553880025,28.1783992,494.7850237401
2022-03-29,176.3055382679,169.315,142.896864741,229.1723358684,308.0555646278,28.6147704551,492.4036538869
2022-03-30,175.1331891925,166.301,142.2928574,227.1683491152,306.5417060781,27.6501603121,502.1315979429
2022-03-31,172.0200605552,162.9975,139.305240577,221.6947733564,301.1211157871,27.2467415773,491.6709247014
2022-04-01,171.7245103682,163.56,140.3531509184,224.1773241104,302.2052338453,26.6735674343,494.1969121569
2022-04-04,175.793251277,168.3465,143.2883971628,233.1902794582,307.6258241363,27.3206351079,491.7191305688
2022-04-05,172.4633858359,164.055,140.7152560626,231.1464123716,303.6311909309,25.8936911178,499.1813988536
2022-04-06,169.2812954883,158.756,136.8378381691,222.6319611913,292.516539127,24.3718838114,512.6694005725
2022-04-07,169.5866973483,157.7845,136.1285909032,222.283008274,294.342936216,24.1731701277,517.6828107897
2022-04-08,167.5671044032,154.4605,133.6801416571,221.6648631064,290.0455313006,23.085736954,526.3695081082
2022-04-11,163.2914783634,151.122,129.4765298734,215.8124241803,278.6085741281,21.8854663619,518.1552282909
2022-04-12,165.1731478878,150.7875,128.0580353417,213.4993648432,275.4831887351,21.4730605761,514.5590705774
2022-04-13,167.8725062632,155.541,129.9648231738,214.3468219279,280.9135458554,22.1710548721,517.7310166571
2022-04-14,162.8383014099,151.7065,126.9393000272,209.5512118369,273.3051857893,21.2274145148,515.6292408353
2022-04-18,162.621564606,152.785,127.6455546885,210.1394467545,273.9790970147,21.7516591578,514.9157939967
2022-04-19,164.9170043923,158.1155,130.2092192078,216.659881265,278.6476414455,22.166062066,518.4058988017
2022-04-20,164.749525953,153.998,127.9293533483,199.8204104879,279.6829253569,21.4510922291,526.4177139757
2022-04-21,163.9515404479,148.296,124.6295081228,187.5073575515,274.2623350659,20.1539611982,518.1552282909
2022-04-22,159.3902158939,144.35,119.3191314425,183.5592045451,267.6404247645,19.4869223001,502.2472920249
2022-04-25,160.4640482403,146.074,122.9461680931,186.4305885497,274.1744336017,19.8733654941,505.4578027986
2022-04-26,154.4742311154,139.391,119.2113976806,180.4086582067,263.9192627809,18.7609682898,495.3442118028
2022-04-27,154.2476426386,138.167,114.7369551899,174.4266081971,276.61614094,18.3885049529,495.3731353233
2022-04-28,161.2127753809,144.5965,119.1171306389,205.1145247464,282.8766785554,19.7535381471,505.602420401
2022-04-29,155.3116233121,124.2815,114.6830883089,199.8702609047,271.0490482087,18.5203150346,490.3018780651
2022-05-02,155.6170251721,124.5,116.8681883593,210.4983697551,277.8369946092,19.5048964022,483.1674096792
2022-05-03,157.1144794533,124.2535,117.8382909838,211.3956772565,275.2097175132,19.5737971267,481.6923101345
2022-05-04,163.5574735318,125.9285,122.2728320812,222.7416321081,283.2185175828,20.3047439432,489.4052489301
2022-05-05,154.4446760967,116.407,116.4587003106,207.6568960005,270.8830121097,18.8168877183,476.9681351222
2022-05-06,155.1736998915,114.7725,115.3748787152,203.16038841,268.3241028192,18.6481308714,481.6923101345
2022-05-09,150.0236063422,108.789,112.8052289869,195.6230053978,258.4107710258,16.9256127588,468.9659611217
2022-05-10,152.4407958433,108.859,114.3020300029,197.0586974001,263.2160510675,17.5696847487,470.4989077073
2022-05-11,144.5380660866,105.372,113.6800670349,188.1753531359,254.4747387964,16.6060731668,468.7056494374
2022-05-12,140.6508307257,106.9305,112.882039169,190.6678739732,249.3959875328,16.1517278096,461.6193869189
2022-05-13,145.139896942,113.055,116.2282697643,198.025795485,255.0314480696,17.6805250446,467.9825614253
2022-05-16,143.5909224454,110.8105,114.5095172481,199.4415473206,255.402587585,17.2391609833,471.6654897002
2022-05-17,147.241371896,115.3685,116.4138112431,202.0138288248,260.5985408009,18.1508473815,474.8567181269
2022-05-18,138.9341328759,107.1125,112.1239126964,191.6648823081,248.7611436248,16.9136300241,454.4656361859
2022-05-19,135.510603256,107.319,110.4724937814,190.7177243899,247.8408213838,17.0993624118,461.3783575815
2022-05-20,135.7473891663,107.591,109.0435251339,192.9609931436,247.2729629797,16.6699810852,468.3007201506
2022-05-23,141.1934651035,107.557,111.391223362,195.6429455645,255.1936086501,16.8736875751,474.4228653196
2022-05-24,138.4802932145,104.1,105.6648746566,180.7376709572,254.1851704498,16.1307580239,479.7062283946
2022-05-25,138.638150488,106.775,105.5785878936,183.2800422113,257.0244624701,16.9505767894,480.2172105898
2022-05-26,141.8544924364,111.0775,108.0290322094,191.0567072238,260.333706273,17.8253164222,484.2086564166
2022-05-27,147.6360150799,115.1465,112.5209315597,194.5462363961,267.5200522829,18.7839351979,488.9135490819
2022-05-31,146.8467287122,120.2095,113.7578747519,193.060693977,266.1787315699,18.6451351877,478.9542168621
2022-06-01,146.7184696774,121.684,113.8556331654,188.0756523024,266.7172179876,18.2936416366,474.8760004739
2022-06-02,149.1849895765,125.511,117.4557363756,198.2650774854,268.8320010096,19.5638115144,474.5964064425
2022-06-03,143.4330651718,122.35,114.2815805389,190.2092501391,264.3674590742,18.6930661265,468.1850260687
2022-06-06,144.1828872212,124.79,116.7220495063,193.6688690614,263.1240449826,18.7589711673,472.5910423557
2022-06-07,146.7184696774,123.0,116.9405096346,195.0646807303,266.7955432847,18.8987697388,479.2627344139
2022-06-08,145.9785137077,121.18,116.9489886807,196.0517189819,264.7492948976,18.6251639632,475.8208354763
2022-06-09,140.7297593624,116.15,114.6347078695,183.4495336283,259.2469427756,18.0258987134,471.8679543436
2022-06-10,135.2935495048,109.65,111.1528125371,175.0447533647,247.6939614517,16.9532139163,467.2401910662
2022-06-13,130.1138577168,103.67,106.6130315148,163.7685890966,237.1885809767,15.6278389389,452.8459190388
2022-06-14,130.9820727212,102.31,106.9297488241,163.2401746791,239.3718986336,15.8166074926,445.1811861107
2022-06-15,133.6163159735,107.67,110.1183689159,168.8433615214,246.4897100086,16.5067613052,447.6686088723
2022-06-16,128.3182312302,103.66,106.3731243876,160.3887308412,239.8418504163,15.5818952697,441.3150755394
2022-06-17,129.7981431697,106.22,107.5995934641,163.2501447625,242.4657478695,15.8605536109,437.4156264078
2022-06-21,134.0504234757,108.68,111.7388642511,156.5801590017,248.4282611121,16.5457135465,464.760150591
2022-06-22,133.5373873367,108.95,111.7578174129,155.3837489998,247.8310307216,16.3399658107,473.8169356708
2022-06-23,136.4182825788,112.44,112.4067138214,158.2750731711,253.4410801272,16.2051311295,483.6187767882
2022-06-24,139.762883562,116.46,118.2457839628,169.6509382727,262.096025458,17.1050277796,479.5838629225
2022-06-27,139.762883562,113.22,116.3350059914,168.9829426883,259.344849397,16.8483424976,489.2792674631
2022-06-28,135.5993979723,107.4,112.2939923853,160.1992992575,251.1109025382,15.9624287033,491.9692100402
2022-06-29,137.3654262201,108.92,111.9797689131,163.4495464294,254.8117728267,15.5229675202,499.0037001609
