date,AAPL,AMZN,AVGO,BRK-B,FB,GOOG,JPM,LLY,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2020-04-30,72.9953225053,2474.0,266.275359707,187.36,204.71,67.433,95.76,153.9208345902,177.8137242044,7.282,117.87,156.376,292.47,178.4177507188,45.5713803067
2020-05-01,71.8201425344,2286.04,254.5899083864,182.67,202.27,66.0305,93.25,152.9155316742,173.2098757567,7.0453,116.82,140.264,284.51,175.2730779638,42.3057746166
2020-05-04,72.8363129532,2315.99,257.0995355156,177.95,205.26,66.34,92.14,152.5671593766,177.4466069791,7.2572,115.77,152.238,287.54,175.8520970742,44.0121271394
2020-05-05,73.9295036238,2317.8,259.6581787997,176.03,207.07,67.5555,92.0,157.1557202112,179.351647716,7.3183,116.01,153.642,293.04,178.1382242516,43.9630940209
2020-05-06,74.692252569,2351.26,258.9817558626,172.38,208.47,67.365,90.27,155.9513474108,181.1177792326,7.4193,113.1,156.516,288.77,178.4776492474,43.1393376306
2020-05-07,75.4649396111,2367.61,262.4815093202,173.48,211.26,68.628,91.21,152.2586010558,182.1695204728,7.5956,112.17,156.008,285.0,182.4109859631,43.3845032229
2020-05-08,77.2562815964,2379.61,269.618261469,176.83,212.35,69.4185,92.7,152.7960897436,183.2411058874,7.7857,115.95,163.884,287.0,184.7769778454,45.2869882196
2020-05-11,78.4719352068,2409.0,269.980981015,174.64,213.18,70.163,89.97,157.8126508296,185.2850558447,8.0379,115.31,162.258,288.69,183.2495653645,44.8554967771
2020-05-12,77.5751415598,2356.95,263.1677354883,172.81,210.1,68.787,87.03,156.9865108095,181.0880129711,7.7758,114.55,161.882,287.7,179.1664823271,44.12
2020-05-13,76.6384904173,2367.92,257.9720230723,170.57,205.1,67.4665,84.03,157.195534188,178.3495169117,7.7534,113.92,158.192,278.0,177.09,41.93
2020-05-14,77.109307082,2388.85,261.3541377582,170.93,206.81,67.8065,87.52,158.38,179.1234397111,8.003,113.81,160.666,290.61,180.9,42.3
2020-05-15,76.6534369781,2409.78,255.2859377855,169.25,210.88,68.6595,85.9,159.23,181.7329486373,8.4617,114.61,159.834,290.96,183.49,42.0
2020-05-18,78.4594797395,2426.26,268.1477768229,175.46,213.19,69.197,90.45,157.96,183.4693138923,8.7203,116.21,162.726,293.36,191.38,45.34
2020-05-19,78.006100729,2449.33,266.5988663291,172.49,216.88,68.6743,88.67,156.7,182.1992867343,8.7753,112.44,161.602,289.05,189.36,43.94
2020-05-20,79.5231766486,2497.94,273.1964407744,176.02,229.97,70.336,91.33,153.13,184.7194968759,8.9393,113.28,163.112,287.99,193.86,45.37
2020-05-21,78.9302964041,2446.74,269.3927871566,174.94,231.39,70.14,90.17,152.28,182.5007934501,8.7452,111.62,165.52,286.91,190.62,44.56
2020-05-22,79.4384794708,2436.88,271.2063848867,174.93,234.91,70.521,89.47,151.16,182.5803881919,8.9953,112.6,163.376,289.94,190.86,44.6
2020-05-26,78.9004032826,2421.86,276.4707199196,180.34,232.2,70.851,95.82,147.96,180.6502157049,8.6879,112.03,163.774,294.89,193.22,45.91
2020-05-27,79.2441741806,2410.39,281.9311195719,185.77,229.14,70.892,101.37,145.7,180.8889999301,8.496,113.89,164.046,303.77,192.82,46.24
2020-05-28,79.2790494891,2401.1,277.5686817887,185.1,225.46,70.8365,99.86,150.65,180.4810768787,8.4579,116.06,161.162,303.97,194.26,45.04
2020-05-29,79.2018255917,2442.37,285.5387085702,185.58,225.09,71.446,97.31,152.95,182.3217052812,8.8451,115.92,167.0,304.85,195.24,45.47
2020-06-01,80.1758431361,2471.04,284.2838950056,183.84,231.91,71.591,98.6,152.45,181.9038328872,8.7761,117.25,179.62,305.93,194.35,46.28
2020-06-02,80.5470160622,2472.41,292.1951024014,185.94,232.72,71.961,98.93,153.86,183.9732961722,8.795,118.06,176.312,306.31,196.36,47.31
2020-06-03,80.9904306988,2478.4,303.4394083282,190.82,230.16,71.819,104.27,152.53,184.4210165944,8.7395,118.53,176.592,305.35,196.87,49.24
2020-06-04,80.2929245289,2460.6,302.8120015459,192.05,226.29,70.609,106.44,150.71,181.9933769716,8.7405,116.05,172.876,298.08,193.64,49.1
2020-06-05,82.5797483288,2483.0,310.8408477133,200.66,230.77,71.9195,111.23,149.21,186.2516956543,8.8935,118.33,177.132,311.85,199.61,53.08
2020-06-08,83.0680026477,2524.06,311.2721898761,201.56,231.4,72.3305,113.45,149.21,187.4058194094,8.7788,119.05,189.984,309.48,199.6,54.74
2020-06-09,85.6911240652,2600.86,309.1154790619,196.07,238.67,72.808,110.54,149.13,188.8385247606,9.0191,118.34,188.134,309.21,199.08,53.52
2020-06-10,87.8957417808,2647.45,308.8409885947,191.51,236.73,73.2925,106.06,151.0,195.8428620331,9.3389,119.23,205.01,305.75,200.48,50.65
2020-06-11,83.6758294529,2557.96,287.9699098517,178.02,224.43,70.192,97.21,144.08,185.3264067817,8.7701,116.26,194.568,283.73,188.88,46.18
2020-06-12,84.3982465574,2545.02,294.3420099846,181.21,228.58,70.659,99.87,143.54,186.788960161,8.906,115.62,187.056,285.15,192.26,47.17
2020-06-15,85.4420147188,2572.68,298.1064506785,181.55,232.5,70.9925,101.25,141.52,187.982881287,9.1465,116.69,198.18,286.28,191.76,47.14
2020-06-16,87.7064186775,2615.27,304.605992814,182.3,235.65,72.136,102.06,163.71,192.5894269648,9.0416,118.13,196.426,293.0,192.88,48.2
2020-06-17,87.5843550978,2640.98,307.2724716389,180.86,235.53,72.556,99.48,159.97,193.2560329268,9.2086,117.93,198.358,292.6,193.56,46.63
2020-06-18,87.6192304063,2653.98,312.438774362,180.73,235.94,71.798,98.94,161.07,195.3254962118,9.1906,119.28,200.792,291.48,193.91,46.92
2020-06-19,87.11852062,2675.01,299.9984742564,179.72,238.79,71.586,97.81,159.94,194.161423114,9.2337,118.92,200.18,291.24,192.2,45.98
2020-06-22,89.3978711395,2713.82,310.6698867733,180.17,239.22,72.593,96.75,160.45,199.5539668664,9.4985,117.75,198.864,292.67,194.96,46.42
2020-06-23,91.3060487329,2764.41,308.4503915052,181.01,242.24,73.2205,97.93,159.34,200.8871787904,9.4219,117.73,200.356,297.6,197.97,46.7
2020-06-24,89.6943112617,2734.4,304.1600278842,177.53,234.02,71.5985,94.66,157.03,196.8377963047,9.2081,116.42,192.17,289.18,191.41,44.5
2020-06-25,90.8850539375,2754.58,306.0228185557,178.85,235.68,72.0665,97.96,162.86,199.3251319839,9.4618,117.89,197.196,296.22,193.98,45.17
2020-06-26,88.0925381644,2692.87,304.596000169,175.37,216.08,67.995,92.59,162.83,195.3354455545,9.1278,115.23,191.948,286.88,189.27,43.62
2020-06-29,90.1227793375,2680.38,306.9443054304,177.19,220.64,69.7485,93.0,162.72,197.4347568677,9.1727,117.66,201.87,289.76,191.38,44.32
2020-06-30,90.8750895636,2758.82,312.7209382041,178.51,227.07,70.6805,94.06,164.18,202.479073625,9.4695,119.57,215.962,294.95,193.17,44.72
2020-07-01,90.7032041146,2878.7,309.8673014308,177.99,237.55,71.902,93.26,163.3,203.6630454083,9.5017,119.98,223.926,297.73,193.78,43.71
2020-07-02,90.7032041146,2890.3,312.5822197499,178.83,233.42,73.235,92.66,163.87,205.2151428721,9.5837,120.88,241.732,298.26,195.67,44.08
2020-07-06,93.1295291485,3057.04,315.871828808,182.72,240.28,74.785,95.0,166.89,209.6326510382,9.81,121.63,274.316,302.81,197.76,44.39
2020-07-07,92.8405623066,3000.12,310.2537314105,181.15,240.86,74.259,92.32,166.75,207.1950620727,9.8424,122.22,277.972,296.65,194.2,43.24
2020-07-08,95.0028314333,3081.11,316.6446887675,181.2,243.58,74.8,93.3,169.13,211.7518610369,10.1857,122.89,273.176,298.36,195.07,43.14
2020-07-09,95.4113707614,3182.63,318.557021744,178.8,244.5,75.5495,91.28,166.45,213.2343131016,10.4778,122.48,278.856,291.16,192.21,41.36
2020-07-10,95.5782740235,3200.0,316.5158787742,182.9,245.07,77.087,96.27,163.36,212.5876058251,10.4481,123.89,308.93,291.23,192.55,42.65
2020-07-13,95.1373504804,3104.0,308.4602999662,184.13,239.0,75.567,97.65,162.08,206.0210396321,10.0224,124.05,299.412,299.71,189.02,42.66
2020-07-14,96.7117215496,3084.0,312.1957897702,189.71,239.73,76.029,98.21,163.88,207.2945554998,10.3462,125.09,303.36,308.52,193.33,44.07
2020-07-15,97.3768435044,3008.87,310.9076898378,190.56,240.28,75.682,99.73,165.45,206.9861258756,10.1969,124.5,309.202,304.07,196.55,44.63
2020-07-16,96.1786275483,2999.9,308.4900253493,191.01,240.93,75.9,100.01,165.0,202.8869966764,10.1046,124.76,300.128,307.15,193.5,44.28
2020-07-17,95.9843222581,2961.97,309.8474845088,190.76,242.03,75.7775,98.16,165.96,201.8522650339,10.1712,125.63,300.168,306.53,195.09,43.52
2020-07-20,98.0070901508,3196.84,314.227024279,190.48,245.42,78.286,97.3,167.04,210.5280918827,10.4795,125.24,328.6,303.46,198.47,42.5
2020-07-21,96.6544263999,3138.29,311.4625636548,192.27,241.75,77.921,99.41,165.3,207.6925292085,10.2978,125.07,313.672,305.11,196.48,44.65
2020-07-22,96.9259555875,3099.91,310.9275067598,192.1,239.87,78.4245,98.69,164.84,210.6773320235,10.4077,126.14,318.466,306.71,198.86,43.61
2020-07-23,92.5142290629,2986.55,306.8353123592,193.25,232.6,75.784,98.98,161.52,201.5139873815,10.0997,126.16,302.614,302.97,197.43,43.7
2020-07-24,92.2850484642,3008.91,302.990829484,194.52,230.71,75.5935,98.28,159.54,200.2802688847,10.1642,125.96,283.4,300.79,195.15,43.43
2020-07-27,94.4722285255,3055.21,309.8177591257,192.14,233.5,76.51,96.9,160.5,202.8173512774,10.3905,126.32,307.92,298.6,196.91,44.07
2020-07-28,92.9202772975,3000.33,304.5365494029,194.12,230.12,75.017,97.32,162.65,200.9966215603,10.1852,127.88,295.298,299.93,196.74,43.55
2020-07-29,94.7014091242,3033.53,306.0228185557,196.41,233.29,76.101,99.68,161.75,203.0262874744,10.4344,128.31,299.822,306.68,198.58,44.03
2020-07-30,95.8473121176,3051.88,309.2430683867,194.3,234.5,76.5725,97.02,153.0,202.867097991,10.5825,131.42,297.498,305.23,194.06,41.87
2020-07-31,105.8814365902,3164.68,313.8505027603,195.78,253.67,74.148,96.64,150.29,203.9714750325,10.5832,131.12,286.152,302.78,190.4,42.08
2020-08-03,108.5493976901,3111.89,318.2894932965,199.26,251.96,73.7225,96.1,152.84,215.4430671847,10.9775,131.29,297.0,303.61,190.69,42.25
2020-08-04,109.2743058881,3138.83,325.3839513858,200.24,249.83,73.2485,95.55,154.85,212.2095308018,11.1944,133.79,297.4,304.5,192.29,43.47
2020-08-05,109.6703897488,3205.03,326.5234244029,203.62,249.12,73.6805,97.21,154.34,211.8613038068,11.2532,133.44,297.004,312.47,196.1,43.85
2020-08-06,113.4967093094,3225.0,326.1469028842,205.02,265.28,75.005,97.24,152.88,215.2540296731,11.3018,132.71,297.916,314.06,198.77,43.64
2020-08-07,110.9209186677,3167.46,322.9464699752,209.48,268.44,74.7245,99.38,152.93,211.4036340418,11.1662,133.55,290.542,317.03,196.36,43.44
2020-08-10,112.5331340679,3148.16,324.3633799009,212.58,263.0,74.805,100.64,153.0,207.1950620727,11.1318,134.1,283.714,319.1,196.79,44.51
2020-08-11,109.1864144834,3080.67,321.0638623817,212.66,256.13,74.016,103.82,150.63,202.3497321697,10.8178,133.23,274.878,315.55,197.77,44.97
2020-08-12,112.8151469784,3162.24,330.5858934205,213.24,259.89,75.331,102.94,152.55,208.130300288,11.4063,135.46,310.952,322.27,198.74,44.09
2020-08-13,114.8116985576,3161.02,326.4045228707,211.98,261.3,75.9225,102.37,150.46,207.6427824949,11.409,135.78,324.2,321.52,197.58,43.01
2020-08-14,114.7093752891,3148.02,324.8191691077,210.96,261.24,75.3865,102.41,150.09,207.8417693493,11.5297,135.1,330.142,323.7,196.64,43.2
2020-08-17,114.4098925523,3182.41,327.2962843623,206.78,261.16,75.899,99.71,151.53,209.2147786441,12.3004,135.5,367.128,320.51,199.43,42.64
2020-08-18,115.3632459313,3312.49,325.6316629112,208.33,262.34,77.93,98.32,153.11,210.4186491129,12.2243,136.51,377.418,316.81,199.01,42.43
2020-08-19,115.5079959208,3260.48,326.1964451893,207.21,262.59,77.3765,98.55,152.29,209.1451332451,12.1024,135.77,375.706,315.4,200.99,41.96
2020-08-20,118.0710690105,3297.37,325.8199236706,206.12,269.01,79.0875,97.37,151.34,214.0122207522,12.1049,136.85,400.366,313.33,204.15,41.32
2020-08-21,124.1555599479,3284.72,326.9990305318,207.43,267.01,79.021,97.32,149.26,212.4563485163,12.6458,137.44,409.996,314.14,204.13,41.01
2020-08-24,125.6404951848,3307.46,330.9425980171,212.61,271.39,79.41,100.06,149.52,213.1245756946,12.6825,138.51,402.84,308.84,206.41,42.22
2020-08-25,124.6097754321,3346.49,333.0630086751,213.35,280.82,80.411,100.5,149.68,215.8972198072,12.7121,139.06,404.668,312.22,208.1,40.88
2020-08-26,126.3043485849,3441.85,336.5606954146,214.66,303.91,82.619,99.09,149.26,220.5648365148,12.7351,138.39,430.634,308.82,210.26,40.01
2020-08-27,124.7944564532,3400.0,336.0355469806,216.87,293.22,81.7165,102.35,148.97,225.9804687205,12.5907,138.21,447.75,311.67,211.03,39.74
2020-08-28,124.5923056058,3401.8,341.6635528391,218.55,293.66,82.2205,102.77,147.34,228.3043035343,13.1087,138.77,442.68,314.37,215.71,40.69
2020-08-31,128.8175078851,3450.96,343.9722242564,218.04,293.2,81.709,100.19,148.39,224.9332470232,13.3348,138.33,498.32,312.55,211.99,39.94
2020-09-01,133.9486454435,3499.12,356.2488074583,218.55,295.44,83.0355,100.14,147.3,226.6686429786,13.7841,138.18,475.05,312.83,213.35,39.43
2020-09-02,131.1734387485,3531.45,371.5771966539,221.68,302.5,86.414,101.65,149.55,231.0370534871,14.3082,140.51,447.37,320.24,216.48,39.19
2020-09-03,120.6715774423,3368.0,348.8670039995,218.15,291.12,82.092,101.33,149.02,216.725023625,12.9807,138.26,407.0,316.23,208.96,39.11
2020-09-04,120.7514395054,3294.62,359.6275926656,218.32,282.73,79.552,103.52,150.91,213.6830939331,12.5888,137.96,418.32,312.0,204.66,39.08
2020-09-08,112.6254745784,3149.84,347.3311925417,217.8,271.16,76.6195,99.92,149.31,202.1237611038,11.8812,135.94,330.21,307.25,200.12,38.18
2020-09-09,117.1177156314,3268.61,356.7343220482,219.63,273.72,77.848,100.87,151.97,210.7309261009,12.681,138.15,366.28,312.02,204.06,37.95
2020-09-10,113.2943193574,3175.11,353.8113260478,217.8,268.09,76.601,99.83,146.22,204.8265904366,12.2789,136.7,371.34,303.3422785981,201.54,37.0
2020-09-11,111.806888431,3116.22,356.4073428346,217.93,266.61,76.036,101.07,148.09,203.4901360801,12.132,138.14,372.72,301.48,200.68,36.9
2020-09-14,115.1561037049,3102.97,358.8844580892,219.94,266.15,75.964,102.47,149.0,204.8664845965,12.8379,138.63,419.62,308.57,204.98,36.66
2020-09-15,115.340784726,3156.13,363.5513432289,218.94,272.42,77.072,99.28,150.08,208.2275675676,12.9563,138.63,449.76,307.23,205.39,36.27
2020-09-16,111.9366642836,3078.1,363.6801532222,219.59,263.52,76.045,99.7,150.96,204.5074371574,12.4811,137.7,441.76,306.52,205.13,37.81
2020-09-17,110.1497506203,3008.73,362.5704055881,218.05,254.82,74.7765,98.56,152.47,202.3730996031,12.4302,137.52,423.43,304.98,205.27,37.8
2020-09-18,106.6557853568,2954.91,356.4370682177,218.21,252.53,72.9995,98.35,154.17,199.8597675298,12.1567,137.37,442.15,308.02,202.61,37.19
2020-09-21,109.890198915,2960.47,351.79,213.02,248.15,71.558,95.31,151.18,202.0040786241,12.4838,136.71,449.39,299.19,197.45,36.43
2020-09-22,111.617216031,3128.99,361.59,214.16,254.75,73.273,94.27,149.86,206.8711661312,12.604,137.96,424.23,294.26,200.56,35.53
2020-09-23,106.9353025779,2999.86,351.59,209.61,249.02,70.7605,92.74,149.81,200.0592383292,12.0914,136.31,380.36,292.14,195.37,34.39
2020-09-24,108.0334059464,3019.79,352.52,208.72,249.53,71.4145,92.66,148.81,202.6523587224,12.315,136.92,387.79,292.66,195.52,34.32
2020-09-25,112.086405652,3095.13,356.8,210.45,254.82,72.248,93.47,150.26,207.2701077301,12.8393,137.62,407.34,302.5,197.25,34.64
2020-09-28,114.7617847681,3174.05,367.3,213.54,256.82,73.226,96.16,148.1,208.8858212058,13.0002,138.01,421.2,303.23,200.32,35.31
2020-09-29,113.8932848312,3144.88,364.26,210.44,261.79,73.4665,95.35,146.26,206.7115894916,13.1904,137.26,419.07,304.15,199.44,34.28
2020-09-30,115.6103191892,3148.73,364.32,212.94,261.9,73.48,96.27,148.02,209.7734662635,13.4943,138.99,429.01,311.77,199.97,34.33
2020-10-01,116.588629463,3221.26,368.6,212.02,266.63,74.5045,96.97,144.29,211.8978302778,13.5781,139.24,448.16,313.07,203.35,33.13
2020-10-02,112.8251297363,3125.0,356.83,211.18,259.94,72.921,97.89,145.21,205.6444207144,13.0273,138.12,415.09,311.98,201.46,32.98
2020-10-05,116.299129484,3199.2,366.1,212.36,264.65,74.301,99.04,146.63,209.8233339633,13.606,139.39,425.68,318.15,203.54,33.74
2020-10-06,112.9648883469,3099.96,363.98,210.26,258.66,72.672,98.02,144.13,205.3651615952,13.6998,139.61,413.98,314.45,200.45,33.39
2020-10-07,114.8815778628,3195.69,366.74,213.29,258.12,73.0145,99.73,148.96,209.2747892648,13.9267,140.7,425.3,323.17,202.47,33.5
2020-10-08,114.771767526,3190.55,373.33,215.15,263.76,74.2965,101.78,153.5,210.0228047628,13.8018,141.65,425.92,322.41,202.98,35.26
2020-10-09,116.7683191051,3286.65,376.7,215.68,264.45,75.761,101.2,156.88,215.238966169,13.726,142.92,434.0,327.84,206.64,34.74
2020-10-12,124.1855082215,3442.93,382.43,216.41,275.75,78.4575,102.44,154.49,220.8141750142,14.188,144.49,442.3,329.97,206.4,34.63
2020-10-13,120.891198116,3443.63,381.49,212.31,276.14,78.584,100.78,150.08,222.2703118503,14.2102,144.21,446.65,331.42,204.32,34.22
2020-10-14,120.981042937,3363.71,380.3,210.91,271.82,78.404,100.22,148.46,220.2756038556,14.0576,144.04,461.3,321.85,202.2,34.15
2020-10-15,120.5018705581,3338.65,379.93,211.65,266.72,77.9565,101.72,146.78,219.0787790588,13.9327,143.83,448.88,324.57,199.55,34.45
2020-10-16,118.8147844737,3272.71,378.65,211.91,265.93,78.6505,101.51,146.12,219.0787790588,13.7746,144.39,439.67,329.9,200.26,34.1
2020-10-19,115.7800260734,3207.21,375.77,208.99,261.4,76.7305,99.8,142.8,213.6531733132,13.4617,141.91,430.83,324.22,196.97,33.42
2020-10-20,117.3073880315,3217.01,376.99,210.06,267.56,77.7965,100.37,143.59,214.082035532,13.609,142.48,421.94,323.41,197.7,33.7
2020-10-21,116.6684915261,3184.94,372.05,210.18,278.73,79.6655,99.37,141.31,214.2316386316,13.4886,142.4536894152,422.64,322.79,198.43,33.16
2020-10-22,115.5504226418,3176.4,373.37,211.61,278.12,80.7665,102.88,141.65,214.3214004914,13.3253,141.45,425.79,325.73,197.99,34.86
2020-10-23,114.8416468312,3204.4,372.72,212.71,284.79,82.05,103.81,142.38,215.6578548479,13.5539,142.38,420.63,330.6,198.01,34.16
2020-10-26,114.8516295891,3207.04,363.04,208.49,277.11,79.5225,101.24,141.7,209.5241277641,13.1061,141.3,420.28,323.06,193.07,33.35
2020-10-27,116.398957063,3286.33,359.6,206.88,283.29,80.213,99.33,131.9,212.6857399357,13.361,142.36,424.68,320.51,190.06,32.82
2020-10-28,111.0082677993,3162.78,347.21,200.7,267.67,75.831,96.54,131.31,202.1437081837,12.5933,137.66,406.02,308.0,180.87,31.57
2020-10-29,115.1211640523,3211.01,355.01,201.51,280.83,78.362,97.17,132.55,204.1783103383,12.9892,137.57,410.83,303.68,184.87,32.97
2020-10-30,108.6723024517,3036.15,349.63,201.9,263.11,81.0505,98.04,130.46,201.9342638443,12.5005,137.1,388.04,305.14,181.71,32.62
2020-11-02,108.5824576307,3004.48,351.25,204.31,261.36,81.3015,100.25,131.63,201.7946342846,12.5471,138.5,400.51,312.1,184.74,33.99
2020-11-03,110.2495781993,3048.41,353.76,206.63,265.3,82.5105,103.41,130.98,205.8837856738,12.9847,141.22,423.9,321.35,188.34,33.41
2020-11-04,114.7518020102,3241.16,364.63,206.17,287.38,87.4565,100.25,148.59,215.8174314874,13.7574,140.64,420.98,354.56,193.97,33.23
2020-11-05,118.8247672316,3322.0,380.87,207.45,294.68,88.1685,104.35,145.52,222.6991740692,14.1222,142.38,438.09,354.4,197.64,33.17
2020-11-06,118.69,3311.37,380.62,208.85,293.41,88.0875,102.96,142.74,223.128036288,14.5231,143.23,429.95,347.46,198.47,32.78
2020-11-09,116.32,3143.74,375.54,221.5,278.77,88.15,116.9,142.33,217.8121394821,13.5943,137.99,421.26,350.0,212.68,36.0784468593
2020-11-10,115.97,3035.02,363.13,228.48,272.43,87.0195,116.52,146.56,210.4516669817,12.7359,140.26,410.36,353.69,213.31,36.86
2020-11-11,119.49,3137.39,375.92,227.37,276.48,87.6355,114.78,144.004393031,215.977008127,13.3821,142.07,417.13,351.7,212.3736791639,36.48
2020-11-12,119.21,3110.28,370.2,224.72,275.08,87.492,113.37,141.03,214.8699451899,13.4208,142.15,411.76,354.41,208.26,35.23
2020-11-13,119.26,3128.81,373.5,227.42,276.95,88.851,114.08,142.38,215.9371139671,13.2615,144.28,408.5,355.67,210.48,36.08
2020-11-16,120.3,3131.06,380.81,233.1,278.96,89.069,117.3,140.59,216.6552088452,13.4791,142.43,408.09,356.82,212.7,38.16
2020-11-17,119.39,3135.66,380.6,233.16,275.0,88.5075,116.11,141.2,213.8925382725,13.3864,141.88,441.61,352.1,210.71,38.67
2020-11-18,118.03,3105.46,380.62,230.07,271.97,87.339,115.25,140.17,211.08,13.3929,139.7,486.64,344.51,207.83,37.21
2020-11-19,118.64,3117.02,384.33,229.53,272.94,88.196,115.56,143.41,212.42,13.4043,139.53,499.27,337.0,207.57,37.4
2020-11-20,117.34,3099.4,383.33,227.01,269.7,87.1095,114.57,145.49,210.39,13.0528,139.3,489.61,334.7,203.88,36.94
2020-11-23,113.85,3098.39,387.0,229.54,268.43,86.743,117.87,143.38,210.11,13.1049,138.76,521.85,335.06,208.16,39.36
2020-11-24,115.17,3118.06,392.23,233.92,276.92,88.444,123.32,144.9,213.86,12.9231,138.31,555.38,336.01,209.68,41.98
2020-11-25,116.03,3185.07,390.83,233.13,275.59,88.5715,122.03,144.75,213.87,13.1994,138.68,574.0,333.19,210.89,40.81
2020-11-27,116.59,3195.34,394.95,231.55,277.81,89.6595,121.22,147.44,215.23,13.2258,138.61,585.76,337.94,211.0,40.19
2020-11-30,119.05,3168.04,401.58,228.91,276.97,88.037,117.88,145.65,214.07,13.3657,138.87,567.6,336.34,210.35,38.13
2020-12-01,122.72,3220.08,404.57,229.68,286.55,89.905,119.74,145.56,216.21,13.3542,139.37,584.76,341.19,211.2,38.5
2020-12-02,123.08,3203.53,403.73,230.42,287.52,91.3975,122.04,145.16,215.37,13.5083,138.36,568.82,346.3227442046,210.18,39.94
2020-12-03,122.94,3186.73,399.8,231.02,281.85,91.3385,121.24,144.11,214.24,13.3642,137.34,593.38,347.4387571909,208.05,40.21
2020-12-04,122.25,3162.58,411.68,231.35,279.7,91.3995,122.34,148.45,214.36,13.526,137.47,599.04,349.89,212.68,41.68
2020-12-07,123.75,3158.0,420.89,229.24,285.58,90.974,121.88,147.42,214.29,13.5744,137.68,641.76,347.86,212.65,40.9
2020-12-08,124.38,3177.29,423.41,228.19,283.4,90.9275,122.0,149.3,216.01,13.3183,138.05,649.88,347.86,212.77,42.24
2020-12-09,121.78,3104.2,416.22,227.51,277.92,89.2065,121.05,158.0,211.8,12.9,136.41,604.48,344.41,209.58,42.8
2020-12-10,123.24,3101.49,410.04,227.35,277.12,88.7665,120.27,161.0,210.52,12.9414,135.51,627.07,339.65,207.61,44.01
2020-12-11,122.41,3116.42,405.82,226.39,273.55,89.0885,119.56,160.04,213.26,12.9823,136.51,609.99,337.07,206.24,43.8
2020-12-14,121.78,3156.97,411.8,222.85,274.19,88.003,118.3,157.91,214.2,13.2771,135.85,639.83,336.13,207.25,42.22
2020-12-15,127.88,3165.12,418.06,224.38,275.55,88.3885,120.32,167.43,214.13,13.3287,136.65,633.25,339.67,208.36,43.04
2020-12-16,127.81,3240.96,421.4089465036,221.91,275.67,88.15,120.67,172.05,219.28,13.211,137.27,622.77,339.34,208.27,43.7
2020-12-17,128.7,3236.08,422.5990870915,224.68,274.48,87.395,119.67,172.63,219.42,13.3095,138.25,655.9,341.67,211.18,43.48
2020-12-18,126.655,3201.65,434.56,223.43,276.4,86.5505,119.08,171.4,218.59,13.2404,139.04,695.0,338.38,211.31,42.73
2020-12-21,128.23,3206.18,428.88,223.49,272.79,86.9685,123.55,168.78,222.59,13.3006,137.52,649.86,336.08,209.01,41.95
2020-12-22,131.88,3206.52,433.1,221.88,267.09,86.175,121.67,166.72,223.94,13.2467,136.55,640.34,335.01,205.84,41.24
2020-12-23,130.96,3185.27,425.46,224.24,268.11,86.619,125.07,165.48,221.02,12.9783,136.34,645.98,337.59,205.3,41.77
2020-12-24,131.97,3172.69,431.46,226.53,267.4,86.9425,124.52,166.66,222.75,12.9629,137.72,661.77,340.79,208.7,41.6
2020-12-28,136.69,3283.96,431.88,228.41,277.0,88.8045,125.34,166.5,224.96,12.8693,138.68,663.69,345.95,212.63,41.74
2020-12-29,134.87,3322.0,429.04,229.57,276.78,87.936,125.01,166.58,224.15,12.9125,138.42,665.99,347.35,214.37,41.27
2020-12-30,133.72,3285.85,434.83,229.65,271.87,86.976,125.36,167.01,221.68,13.1145,137.77,694.78,344.99,218.36,41.6
2020-12-31,132.69,3256.93,437.85,231.87,273.16,87.594,127.07,168.84,222.42,13.024,139.14,705.67,350.68,218.73,41.22
2021-01-04,129.41,3186.63,425.22,228.45,268.94,86.412,124.9748360332,165.5,217.69,13.0823,137.82,729.77,349.5,217.76,41.5
2021-01-05,131.01,3218.51,428.1,227.47,270.97,87.046,125.65,166.32,217.9,13.3729,138.7,735.11,344.8,214.51,43.5
2021-01-06,126.6,3138.38,425.46,230.27,263.31,86.7645,131.55,164.32,212.25,12.5845,140.16,755.98,359.27,212.62,44.61
2021-01-07,130.92,3162.16,443.39,232.88,268.74,89.3625,135.87,165.83,218.29,13.3123,138.85,816.04,365.03,213.81,44.96
2021-01-08,132.05,3182.7,445.64,234.03,267.57,90.3605,136.02,166.41,219.62,13.2452,138.79,880.02,363.39,215.45,45.46
2021-01-11,128.98,3114.21,445.76,233.43,256.84,88.336,138.05,185.94,217.49,13.5891,137.85,811.19,360.75,212.89,46.84
2021-01-12,128.8,3120.83,449.39,233.03,251.09,87.3275,140.22,178.8,214.93,13.4527,137.05,849.44,357.37,208.86,47.88
2021-01-13,130.89,3165.89,451.21,234.51,251.64,87.72,140.35,185.5,216.34,13.4996,137.26,854.41,355.04,209.35,48.42
2021-01-14,128.91,3127.47,452.07,235.02,245.64,87.009,141.17,186.69,213.02,13.1689,135.8,845.0,350.53,201.86,50.31
2021-01-15,127.14,3104.25,445.85,233.49,251.36,86.8095,138.64,190.77,212.65,12.8289,134.78,826.16,351.3,201.59,47.89
2021-01-19,127.83,3120.76,459.27,234.55,261.1,89.543,138.04,198.48,216.44,12.9943,133.6,844.55,352.19,201.66,48.84
2021-01-20,132.03,3263.38,461.88,234.76,267.48,94.345,135.97,201.26,224.34,13.334,131.1385243022,850.45,350.84,206.01,49.53
