Date,AAPL,AMZN,AVGO,BRK-B,GOOG,GOOGL,JPM,LLY,META,MSFT,NVDA,TSLA,UNH,V,XOM
2022-04-04 00:00:00+00:00,175.981201171875,168.34649658203125,59.900211334228516,345.42999267578125,143.2906036376953,142.61834716796875,125.70305633544922,284.4878845214844,233.18789672851562,308.2583312988281,27.321107864379883,381.8166809082031,491.7787780761719,223.33421325683594,76.2453842163086
2022-04-05 00:00:00+00:00,172.6477508544922,164.05499267578125,57.94426727294922,344.79998779296875,140.71743774414062,140.24374389648438,124.24021911621094,285.5323791503906,231.14405822753906,304.25543212890625,25.89413833618164,363.7533264160156,499.2419738769531,221.7161407470703,75.85112762451172
2022-04-06 00:00:00+00:00,169.46229553222656,158.75599670410156,56.80070495605469,344.7099914550781,136.83993530273438,136.21072387695312,122.51647186279297,298.5648498535156,222.6296844482422,293.11798095703125,24.37230682373047,348.586669921875,512.7315673828125,214.77308654785156,76.69463348388672
2022-04-07 00:00:00+00:00,169.76800537109375,157.7845001220703,56.899784088134766,346.510009765625,136.1306915283203,135.5528564453125,122.14376831054688,301.0932312011719,222.28073120117188,294.9481506347656,24.1735897064209,352.4200134277344,517.7456665039062,211.96839904785156,77.97821807861328
2022-04-08 00:00:00+00:00,167.7462615966797,154.4604949951172,55.385406494140625,353.1000061035156,133.68218994140625,132.95828247070312,124.3799819946289,304.27569580078125,221.66259765625,290.64190673828125,23.086137771606445,341.8299865722656,526.433349609375,212.7823486328125,79.61937713623047
2022-04-11 00:00:00+00:00,163.46609497070312,151.1219940185547,54.78248977661133,352.0199890136719,129.478515625,128.50531005859375,123.92340087890625,301.610595703125,215.81024169921875,279.1815185546875,21.885845184326172,325.30999755859375,518.218017578125,210.5955047607422,76.87799835205078
2022-04-12 00:00:00+00:00,165.34974670410156,150.78750610351562,55.203304290771484,349.739990234375,128.0600128173828,127.39904022216797,122.56303405761719,300.75152587890625,213.4971923828125,276.04962158203125,21.473430633544922,328.98333740234375,514.62158203125,207.310302734375,78.48249053955078
2022-04-13 00:00:00+00:00,168.052001953125,155.54100036621094,55.90813064575195,346.2200012207031,129.96681213378906,129.57315063476562,118.61241912841797,295.4702453613281,214.3446502685547,281.49114990234375,22.171436309814453,340.7900085449219,517.7937622070312,209.14414978027344,79.59187316894531
2022-04-14 00:00:00+00:00,163.0124053955078,151.7064971923828,54.1446647644043,344.3299865722656,126.94125366210938,126.41697692871094,117.512939453125,294.6795349121094,209.549072265625,273.86712646484375,21.227783203125,328.3333435058594,515.6918334960938,208.67340087890625,80.52709197998047
2022-04-18 00:00:00+00:00,162.79544067382812,152.78500366210938,55.338226318359375,346.6499938964844,127.64752197265625,127.36113739013672,119.6932601928711,291.71185302734375,210.13731384277344,274.5423889160156,21.75203514099121,334.7633361816406,514.9782104492188,209.0460968017578,81.18721008300781
2022-04-19 00:00:00+00:00,165.09332275390625,158.11549377441406,56.3874397277832,348.5,130.2112274169922,129.68788146972656,122.17172241210938,289.9449768066406,216.6576690673828,279.2205505371094,22.166446685791016,342.7166748046875,518.4686889648438,211.527099609375,80.46289825439453
2022-04-20 00:00:00+00:00,164.92568969726562,153.9980010986328,56.396873474121094,348.82000732421875,127.93132781982422,127.7237319946289,122.60032653808594,285.95220947265625,199.81837463378906,280.2579650878906,21.45146369934082,325.73333740234375,526.4815673828125,213.57672119140625,80.64627075195312
2022-04-21 00:00:00+00:00,164.1268310546875,148.29600524902344,55.926055908203125,343.6000061035156,124.63143157958984,124.5062026977539,121.64994049072266,282.72088623046875,187.5054473876953,274.8262634277344,20.154312133789062,336.260009765625,518.218017578125,212.2626190185547,79.79358673095703
